Year, DOY, Month, DOM, Time, ExFlow, GM, InFlow, HV, Spare, LLD, ULD, TankP, Temp, AirT, RelHum, Press, Batt, Comments, Flag
2023, 198,7,17, 15:30, 80.01, 0.0, -13.84, -712.7,, 6105, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 16:00, 80.01, 0.0, -13.84, -712.7,, 5699, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 16:30, 80.01, 0.0, -13.84, -712.7,, 5474, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 17:00, 80.01, 0.0, -13.84, -712.7,, 5175, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 17:30, 80.01, 0.0, -13.84, -712.7,, 5096, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 18:00, 80.01, 0.0, -13.84, -712.7,, 4882, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 18:30, 80.01, 0.0, -13.84, -712.7,, 5065, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 19:00, 80.01, 0.0, -13.84, -712.7,, 5099, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 19:30, 80.01, 0.0, -13.84, -712.7,, 5419, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 20:00, 80.01, 0.0, -13.84, -712.7,, 5752, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 20:30, 80.01, 0.0, -13.84, -712.7,, 6032, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 21:00, 80.01, 0.0, -13.84, -712.7,, 6475, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 21:30, 80.01, 0.0, -13.84, -712.7,, 6843, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 22:00, 80.01, 0.0, -13.84, -712.7,, 7455, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 22:30, 80.01, 0.0, -13.84, -712.7,, 8204, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 23:00, 80.01, 0.0, -13.84, -712.7,, 8767, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 198,7,17, 23:30, 80.01, 0.0, -13.84, -712.7,, 9434, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 00:00, 80.01, 0.0, -13.84, -712.7,, 9894, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 00:30, 80.01, 0.0, -13.84, -712.7,, 10712, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 01:00, 80.01, 0.0, -13.84, -712.7,, 11361, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 01:30, 80.01, 0.0, -13.84, -712.7,, 11779, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 02:00, 80.01, 0.0, -13.84, -712.7,, 12505, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 02:30, 80.01, 0.0, -13.84, -712.7,, 13048, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 03:00, 80.01, 0.0, -13.84, -712.7,, 13333, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 03:30, 80.01, 0.0, -13.84, -712.7,, 14103, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 04:00, 80.01, 0.0, -13.84, -712.7,, 14290, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 04:30, 80.01, 0.0, -13.84, -712.7,, 14393, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 05:00, 80.01, 0.0, -13.84, -712.7,, 14737, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 05:30, 80.01, 0.0, -13.84, -712.7,, 14835, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 06:00, 80.01, 0.0, -13.84, -712.7,, 15084, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 06:30, 80.01, 0.0, -13.84, -712.7,, 14795, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 07:00, 80.01, 0.0, -13.84, -712.7,, 14631, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 07:30, 80.01, 0.0, -13.84, -712.7,, 14598, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 08:00, 80.01, 0.0, -13.84, -712.7,, 14506, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 08:30, 80.01, 0.0, -13.84, -712.7,, 14032, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 09:00, 80.01, 0.0, -13.84, -712.7,, 13371, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 09:30, 80.01, 0.0, -13.84, -712.7,, 13031, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 10:00, 80.01, 0.0, -13.84, -712.7,, 12573, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 10:30, 80.01, 0.0, -13.84, -712.7,, 12033, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 11:00, 80.01, 0.0, -13.84, -712.7,, 11252, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 11:30, 80.01, 0.0, -13.84, -712.7,, 10658, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 12:00, 80.01, 0.0, -13.84, -712.7,, 9985, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 12:30, 80.01, 0.0, -13.84, -712.7,, 9328, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 13:00, 80.01, 0.0, -13.84, -712.7,, 8706, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 13:30, 80.01, 0.0, -13.84, -712.7,, 8177, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 14:00, 80.01, 0.0, -13.84, -712.7,, 7554, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 14:30, 80.01, 0.0, -13.84, -712.7,, 6925, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 15:00, 80.01, 0.0, -13.84, -712.7,, 6580, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 15:30, 80.01, 0.0, -13.84, -712.7,, 6071, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 16:00, 80.01, 0.0, -13.84, -712.7,, 5631, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 16:30, 80.01, 0.0, -13.84, -712.7,, 5392, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 17:00, 80.01, 0.0, -13.84, -712.7,, 5199, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 17:30, 80.01, 0.0, -13.84, -712.7,, 5020, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 18:00, 80.01, 0.0, -13.84, -712.7,, 5015, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 18:30, 80.01, 0.0, -13.84, -712.7,, 5126, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 19:00, 80.01, 0.0, -13.84, -712.7,, 5300, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 19:30, 80.01, 0.0, -13.84, -712.7,, 5346, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 20:00, 80.01, 0.0, -13.84, -712.7,, 5711, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 20:30, 80.01, 0.0, -13.84, -712.7,, 5904, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 21:00, 80.01, 0.0, -13.84, -712.7,, 6333, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 21:30, 80.01, 0.0, -13.84, -712.7,, 7047, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 22:00, 80.01, 0.0, -13.84, -712.7,, 7521, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 22:30, 80.01, 0.0, -13.84, -712.7,, 8398, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 23:00, 80.01, 0.0, -13.84, -712.7,, 8818, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 199,7,18, 23:30, 80.01, 0.0, -13.84, -712.7,, 9412, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 00:00, 80.01, 0.0, -13.84, -712.7,, 10053, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 00:30, 80.01, 0.0, -13.84, -712.7,, 10814, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 01:00, 80.01, 0.0, -13.84, -712.7,, 11153, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 01:30, 80.01, 0.0, -13.84, -712.7,, 12051, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 02:00, 80.01, 0.0, -13.84, -712.7,, 12715, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 02:30, 80.01, 0.0, -13.84, -712.7,, 13278, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 03:00, 80.01, 0.0, -13.84, -712.7,, 13655, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 03:30, 80.01, 0.0, -13.84, -712.7,, 13990, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 04:00, 80.01, 0.0, -13.84, -712.7,, 14225, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 04:30, 80.01, 0.0, -13.84, -712.7,, 14783, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 05:00, 80.01, 0.0, -13.84, -712.7,, 14770, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 05:30, 80.01, 0.0, -13.84, -712.7,, 14971, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 06:00, 80.01, 0.0, -13.84, -712.7,, 15101, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 06:30, 80.01, 0.0, -13.84, -712.7,, 14969, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 07:00, 80.01, 0.0, -13.84, -712.7,, 14756, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 07:30, 80.01, 0.0, -13.84, -712.7,, 14559, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 08:00, 80.01, 0.0, -13.84, -712.7,, 14425, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 08:30, 80.01, 0.0, -13.84, -712.7,, 13825, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 09:00, 80.01, 0.0, -13.84, -712.7,, 13636, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 09:30, 80.01, 0.0, -13.84, -712.7,, 12840, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 10:00, 80.01, 0.0, -13.84, -712.7,, 12420, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 10:30, 80.01, 0.0, -13.84, -712.7,, 11904, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 11:00, 80.01, 0.0, -13.84, -712.7,, 11213, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 11:30, 80.01, 0.0, -13.84, -712.7,, 10748, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 12:00, 80.01, 0.0, -13.84, -712.7,, 10005, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 12:30, 80.01, 0.0, -13.84, -712.7,, 9451, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 13:00, 80.01, 0.0, -13.84, -712.7,, 8730, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 13:30, 80.01, 0.0, -13.84, -712.7,, 8078, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 14:00, 80.01, 0.0, -13.84, -712.7,, 7560, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 14:30, 80.01, 0.0, -13.84, -712.7,, 6892, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 15:00, 80.01, 0.0, -13.84, -712.7,, 6354, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 15:30, 80.01, 0.0, -13.84, -712.7,, 6168, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 16:00, 80.01, 0.0, -13.84, -712.7,, 5735, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 16:30, 80.01, 0.0, -13.84, -712.7,, 5381, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 17:00, 80.01, 0.0, -13.84, -712.7,, 5120, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 17:30, 80.01, 0.0, -13.84, -712.7,, 5084, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 18:00, 80.01, 0.0, -13.84, -712.7,, 4955, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 18:30, 80.01, 0.0, -13.84, -712.7,, 5130, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 19:00, 80.01, 0.0, -13.84, -712.7,, 5152, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 19:30, 80.01, 0.0, -13.84, -712.7,, 5315, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 20:00, 80.01, 0.0, -13.84, -712.7,, 5652, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 20:30, 80.01, 0.0, -13.84, -712.7,, 6111, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 21:00, 80.01, 0.0, -13.84, -712.7,, 6440, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 21:30, 80.01, 0.0, -13.84, -712.7,, 7074, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 22:00, 80.01, 0.0, -13.84, -712.7,, 7557, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 22:30, 80.01, 0.0, -13.84, -712.7,, 7984, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 23:00, 80.01, 0.0, -13.84, -712.7,, 8759, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 200,7,19, 23:30, 80.01, 0.0, -13.84, -712.7,, 9478, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 00:00, 80.01, 0.0, -13.84, -712.7,, 9786, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 00:30, 80.01, 0.0, -13.84, -712.7,, 10560, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 01:00, 80.01, 0.0, -13.84, -712.7,, 11229, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 01:30, 80.01, 0.0, -13.84, -712.7,, 11852, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 02:00, 80.01, 0.0, -13.84, -712.7,, 12640, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 02:30, 80.01, 0.0, -13.84, -712.7,, 12947, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 03:00, 80.01, 0.0, -13.84, -712.7,, 13514, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 03:30, 80.01, 0.0, -13.84, -712.7,, 13772, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 04:00, 80.01, 0.0, -13.84, -712.7,, 14366, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 04:30, 80.01, 0.0, -13.84, -712.7,, 14588, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 05:00, 80.01, 0.0, -13.84, -712.7,, 14964, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 05:30, 80.01, 0.0, -13.84, -712.7,, 14944, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 06:00, 80.01, 0.0, -13.84, -712.7,, 14963, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 06:30, 80.01, 0.0, -13.84, -712.7,, 15004, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 07:00, 80.01, 0.0, -13.84, -712.7,, 14907, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 07:30, 80.01, 0.0, -13.84, -712.7,, 14650, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 08:00, 80.01, 0.0, -13.84, -712.7,, 14302, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 08:30, 80.01, 0.0, -13.84, -712.7,, 13959, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 09:00, 80.01, 0.0, -13.84, -712.7,, 13724, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 09:30, 80.01, 0.0, -13.84, -712.7,, 13012, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 10:00, 80.01, 0.0, -13.84, -712.7,, 12452, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 10:30, 80.01, 0.0, -13.84, -712.7,, 11953, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 11:00, 80.01, 0.0, -13.84, -712.7,, 11298, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 11:30, 80.01, 0.0, -13.84, -712.7,, 10559, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 201,7,20, 12:00, 80.01, 0.0, -13.84, -712.7,, 10050, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
