Year, DOY, Month, DOM, Time, ExFlow, GM, InFlow, HV, Spare, LLD, ULD, TankP, Temp, AirT, RelHum, Press, Batt, Comments, Flag
2023, 274,10,1, 19:30, 80.01, 0.0, -13.84, -712.7,, 5333, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 274,10,1, 20:00, 80.01, 0.0, -13.84, -712.7,, 5525, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 274,10,1, 20:30, 80.01, 0.0, -13.84, -712.7,, 6062, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 274,10,1, 21:00, 80.01, 0.0, -13.84, -712.7,, 6444, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 274,10,1, 21:30, 80.01, 0.0, -13.84, -712.7,, 6967, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 274,10,1, 22:00, 80.01, 0.0, -13.84, -712.7,, 7474, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 274,10,1, 22:30, 80.01, 0.0, -13.84, -712.7,, 8007, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 274,10,1, 23:00, 80.01, 0.0, -13.84, -712.7,, 8793, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 274,10,1, 23:30, 80.01, 0.0, -13.84, -712.7,, 9362, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 00:00, 80.01, 0.0, -13.84, -712.7,, 10060, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 00:30, 80.01, 0.0, -13.84, -712.7,, 10714, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 01:00, 80.01, 0.0, -13.84, -712.7,, 11197, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 01:30, 80.01, 0.0, -13.84, -712.7,, 12038, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 02:00, 80.01, 0.0, -13.84, -712.7,, 12473, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 02:30, 80.01, 0.0, -13.84, -712.7,, 13140, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 03:00, 80.01, 0.0, -13.84, -712.7,, 13598, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 03:30, 80.01, 0.0, -13.84, -712.7,, 14116, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 04:00, 80.01, 0.0, -13.84, -712.7,, 14388, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 04:30, 80.01, 0.0, -13.84, -712.7,, 14504, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 05:00, 80.01, 0.0, -13.84, -712.7,, 14821, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 05:30, 80.01, 0.0, -13.84, -712.7,, 14799, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 06:00, 80.01, 0.0, -13.84, -712.7,, 15164, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 06:30, 80.01, 0.0, -13.84, -712.7,, 15032, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 07:00, 80.01, 0.0, -13.84, -712.7,, 14788, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 07:30, 80.01, 0.0, -13.84, -712.7,, 14708, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 08:00, 80.01, 0.0, -13.84, -712.7,, 14527, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 08:30, 80.01, 0.0, -13.84, -712.7,, 14005, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 09:00, 80.01, 0.0, -13.84, -712.7,, 13309, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 09:30, 80.01, 0.0, -13.84, -712.7,, 13118, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 10:00, 80.01, 0.0, -13.84, -712.7,, 12388, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 10:30, 80.01, 0.0, -13.84, -712.7,, 11866, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 11:00, 80.01, 0.0, -13.84, -712.7,, 11353, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 11:30, 80.01, 0.0, -13.84, -712.7,, 10562, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 12:00, 80.01, 0.0, -13.84, -712.7,, 10009, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 12:30, 80.01, 0.0, -13.84, -712.7,, 9330, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 13:00, 80.01, 0.0, -13.84, -712.7,, 8700, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 13:30, 80.01, 0.0, -13.84, -712.7,, 8037, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 14:00, 80.01, 0.0, -13.84, -712.7,, 7491, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 14:30, 80.01, 0.0, -13.84, -712.7,, 6912, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 15:00, 80.01, 0.0, -13.84, -712.7,, 6533, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 15:30, 80.01, 0.0, -13.84, -712.7,, 6153, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 16:00, 80.01, 0.0, -13.84, -712.7,, 5571, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 16:30, 80.01, 0.0, -13.84, -712.7,, 5437, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 17:00, 80.01, 0.0, -13.84, -712.7,, 5148, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 17:30, 80.01, 0.0, -13.84, -712.7,, 5013, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 18:00, 80.01, 0.0, -13.84, -712.7,, 4895, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 18:30, 80.01, 0.0, -13.84, -712.7,, 5052, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 19:00, 80.01, 0.0, -13.84, -712.7,, 5195, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 19:30, 80.01, 0.0, -13.84, -712.7,, 5432, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 20:00, 80.01, 0.0, -13.84, -712.7,, 5717, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 20:30, 80.01, 0.0, -13.84, -712.7,, 6019, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 21:00, 80.01, 0.0, -13.84, -712.7,, 6568, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 21:30, 80.01, 0.0, -13.84, -712.7,, 6799, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 22:00, 80.01, 0.0, -13.84, -712.7,, 7449, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 22:30, 80.01, 0.0, -13.84, -712.7,, 8154, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 23:00, 80.01, 0.0, -13.84, -712.7,, 8709, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 275,10,2, 23:30, 80.01, 0.0, -13.84, -712.7,, 9340, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 00:00, 80.01, 0.0, -13.84, -712.7,, 9946, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 00:30, 80.01, 0.0, -13.84, -712.7,, 10675, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 01:00, 80.01, 0.0, -13.84, -712.7,, 11430, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 01:30, 80.01, 0.0, -13.84, -712.7,, 11881, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 02:00, 80.01, 0.0, -13.84, -712.7,, 12744, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 02:30, 80.01, 0.0, -13.84, -712.7,, 13035, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 03:00, 80.01, 0.0, -13.84, -712.7,, 13661, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 03:30, 80.01, 0.0, -13.84, -712.7,, 13889, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 04:00, 80.01, 0.0, -13.84, -712.7,, 14207, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 04:30, 80.01, 0.0, -13.84, -712.7,, 14500, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 05:00, 80.01, 0.0, -13.84, -712.7,, 14917, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 05:30, 80.01, 0.0, -13.84, -712.7,, 14944, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 06:00, 80.01, 0.0, -13.84, -712.7,, 14953, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 06:30, 80.01, 0.0, -13.84, -712.7,, 14854, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 07:00, 80.01, 0.0, -13.84, -712.7,, 14937, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 07:30, 80.01, 0.0, -13.84, -712.7,, 14784, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 08:00, 80.01, 0.0, -13.84, -712.7,, 14429, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 08:30, 80.01, 0.0, -13.84, -712.7,, 13737, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 09:00, 80.01, 0.0, -13.84, -712.7,, 13728, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 09:30, 80.01, 0.0, -13.84, -712.7,, 13198, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 10:00, 80.01, 0.0, -13.84, -712.7,, 12551, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 10:30, 80.01, 0.0, -13.84, -712.7,, 11855, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 11:00, 80.01, 0.0, -13.84, -712.7,, 11306, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 11:30, 80.01, 0.0, -13.84, -712.7,, 10544, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 12:00, 80.01, 0.0, -13.84, -712.7,, 10269, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 12:30, 80.01, 0.0, -13.84, -712.7,, 9351, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 13:00, 80.01, 0.0, -13.84, -712.7,, 8887, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 13:30, 80.01, 0.0, -13.84, -712.7,, 8192, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 14:00, 80.01, 0.0, -13.84, -712.7,, 7572, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 14:30, 80.01, 0.0, -13.84, -712.7,, 7052, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 15:00, 80.01, 0.0, -13.84, -712.7,, 6589, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 15:30, 80.01, 0.0, -13.84, -712.7,, 5975, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 16:00, 80.01, 0.0, -13.84, -712.7,, 5669, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 16:30, 80.01, 0.0, -13.84, -712.7,, 5521, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 17:00, 80.01, 0.0, -13.84, -712.7,, 5164, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 17:30, 80.01, 0.0, -13.84, -712.7,, 4961, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 18:00, 80.01, 0.0, -13.84, -712.7,, 4948, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 18:30, 80.01, 0.0, -13.84, -712.7,, 5139, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 19:00, 80.01, 0.0, -13.84, -712.7,, 5182, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 19:30, 80.01, 0.0, -13.84, -712.7,, 5445, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 20:00, 80.01, 0.0, -13.84, -712.7,, 5768, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 20:30, 80.01, 0.0, -13.84, -712.7,, 5960, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 21:00, 80.01, 0.0, -13.84, -712.7,, 6531, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 21:30, 80.01, 0.0, -13.84, -712.7,, 6992, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 22:00, 80.01, 0.0, -13.84, -712.7,, 7384, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 22:30, 80.01, 0.0, -13.84, -712.7,, 8110, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 23:00, 80.01, 0.0, -13.84, -712.7,, 8604, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 276,10,3, 23:30, 80.01, 0.0, -13.84, -712.7,, 9340, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 00:00, 80.01, 0.0, -13.84, -712.7,, 9958, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 00:30, 80.01, 0.0, -13.84, -712.7,, 10716, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 01:00, 80.01, 0.0, -13.84, -712.7,, 11395, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 01:30, 80.01, 0.0, -13.84, -712.7,, 11870, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 02:00, 80.01, 0.0, -13.84, -712.7,, 12533, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 02:30, 80.01, 0.0, -13.84, -712.7,, 13256, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 03:00, 80.01, 0.0, -13.84, -712.7,, 13320, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 03:30, 80.01, 0.0, -13.84, -712.7,, 13939, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 04:00, 80.01, 0.0, -13.84, -712.7,, 14348, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 04:30, 80.01, 0.0, -13.84, -712.7,, 14827, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 05:00, 80.01, 0.0, -13.84, -712.7,, 14738, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 05:30, 80.01, 0.0, -13.84, -712.7,, 15129, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 06:00, 80.01, 0.0, -13.84, -712.7,, 15121, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 06:30, 80.01, 0.0, -13.84, -712.7,, 14687, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 07:00, 80.01, 0.0, -13.84, -712.7,, 14996, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 07:30, 80.01, 0.0, -13.84, -712.7,, 14887, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 08:00, 80.01, 0.0, -13.84, -712.7,, 14356, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 08:30, 80.01, 0.0, -13.84, -712.7,, 14071, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 09:00, 80.01, 0.0, -13.84, -712.7,, 13594, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 09:30, 80.01, 0.0, -13.84, -712.7,, 12986, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 10:00, 80.01, 0.0, -13.84, -712.7,, 12251, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 10:30, 80.01, 0.0, -13.84, -712.7,, 12127, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 11:00, 80.01, 0.0, -13.84, -712.7,, 11168, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 11:30, 80.01, 0.0, -13.84, -712.7,, 10693, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 12:00, 80.01, 0.0, -13.84, -712.7,, 10103, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 277,10,4, 12:30, 80.01, 0.0, -13.84, -712.7,, 9488, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
