Year, DOY, Month, DOM, Time, ExFlow, GM, InFlow, HV, Spare, LLD, ULD, TankP, Temp, AirT, RelHum, Press, Batt, Comments, Flag
2023, 214,8,2, 10:00, 80.01, 0.0, -13.84, -712.7,, 12301, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 10:30, 80.01, 0.0, -13.84, -712.7,, 12282, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 11:00, 80.01, 0.0, -13.84, -712.7,, 11378, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 11:30, 80.01, 0.0, -13.84, -712.7,, 10423, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 12:00, 80.01, 0.0, -13.84, -712.7,, 9851, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 12:30, 80.01, 0.0, -13.84, -712.7,, 9342, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 13:00, 80.01, 0.0, -13.84, -712.7,, 8724, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 13:30, 80.01, 0.0, -13.84, -712.7,, 8037, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 14:00, 80.01, 0.0, -13.84, -712.7,, 7424, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 14:30, 80.01, 0.0, -13.84, -712.7,, 7043, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 15:00, 80.01, 0.0, -13.84, -712.7,, 6586, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 15:30, 80.01, 0.0, -13.84, -712.7,, 6089, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 16:00, 80.01, 0.0, -13.84, -712.7,, 5775, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 16:30, 80.01, 0.0, -13.84, -712.7,, 5434, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 17:00, 80.01, 0.0, -13.84, -712.7,, 5196, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 17:30, 80.01, 0.0, -13.84, -712.7,, 5068, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 18:00, 80.01, 0.0, -13.84, -712.7,, 5047, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 18:30, 80.01, 0.0, -13.84, -712.7,, 5069, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 19:00, 80.01, 0.0, -13.84, -712.7,, 5157, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 19:30, 80.01, 0.0, -13.84, -712.7,, 5277, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 20:00, 80.01, 0.0, -13.84, -712.7,, 5648, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 20:30, 80.01, 0.0, -13.84, -712.7,, 6152, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 21:00, 80.01, 0.0, -13.84, -712.7,, 6456, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 21:30, 80.01, 0.0, -13.84, -712.7,, 6947, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 22:00, 80.01, 0.0, -13.84, -712.7,, 7664, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 22:30, 80.01, 0.0, -13.84, -712.7,, 8086, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 23:00, 80.01, 0.0, -13.84, -712.7,, 8562, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 214,8,2, 23:30, 80.01, 0.0, -13.84, -712.7,, 9276, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 00:00, 80.01, 0.0, -13.84, -712.7,, 9984, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 00:30, 80.01, 0.0, -13.84, -712.7,, 10639, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 01:00, 80.01, 0.0, -13.84, -712.7,, 11143, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 01:30, 80.01, 0.0, -13.84, -712.7,, 11689, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 02:00, 80.01, 0.0, -13.84, -712.7,, 12305, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 02:30, 80.01, 0.0, -13.84, -712.7,, 13035, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 03:00, 80.01, 0.0, -13.84, -712.7,, 13495, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 03:30, 80.01, 0.0, -13.84, -712.7,, 13952, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 04:00, 80.01, 0.0, -13.84, -712.7,, 14577, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 04:30, 80.01, 0.0, -13.84, -712.7,, 14747, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 05:00, 80.01, 0.0, -13.84, -712.7,, 14775, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 05:30, 80.01, 0.0, -13.84, -712.7,, 15152, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 06:00, 80.01, 0.0, -13.84, -712.7,, 14927, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 06:30, 80.01, 0.0, -13.84, -712.7,, 14983, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 07:00, 80.01, 0.0, -13.84, -712.7,, 14789, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 07:30, 80.01, 0.0, -13.84, -712.7,, 14653, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 08:00, 80.01, 0.0, -13.84, -712.7,, 14309, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 08:30, 80.01, 0.0, -13.84, -712.7,, 13949, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 09:00, 80.01, 0.0, -13.84, -712.7,, 13578, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 09:30, 80.01, 0.0, -13.84, -712.7,, 12996, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 10:00, 80.01, 0.0, -13.84, -712.7,, 12342, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 10:30, 80.01, 0.0, -13.84, -712.7,, 12075, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 11:00, 80.01, 0.0, -13.84, -712.7,, 11188, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 11:30, 80.01, 0.0, -13.84, -712.7,, 10515, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 12:00, 80.01, 0.0, -13.84, -712.7,, 9893, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 12:30, 80.01, 0.0, -13.84, -712.7,, 9357, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 13:00, 80.01, 0.0, -13.84, -712.7,, 8861, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 13:30, 80.01, 0.0, -13.84, -712.7,, 8161, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 14:00, 80.01, 0.0, -13.84, -712.7,, 7379, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 14:30, 80.01, 0.0, -13.84, -712.7,, 7104, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 15:00, 80.01, 0.0, -13.84, -712.7,, 6546, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 15:30, 80.01, 0.0, -13.84, -712.7,, 6087, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 16:00, 80.01, 0.0, -13.84, -712.7,, 5660, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 16:30, 80.01, 0.0, -13.84, -712.7,, 5260, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 17:00, 80.01, 0.0, -13.84, -712.7,, 5136, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 17:30, 80.01, 0.0, -13.84, -712.7,, 5118, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 18:00, 80.01, 0.0, -13.84, -712.7,, 5068, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 18:30, 80.01, 0.0, -13.84, -712.7,, 5113, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 19:00, 80.01, 0.0, -13.84, -712.7,, 5136, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 19:30, 80.01, 0.0, -13.84, -712.7,, 5330, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 20:00, 80.01, 0.0, -13.84, -712.7,, 5740, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 20:30, 80.01, 0.0, -13.84, -712.7,, 6091, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 21:00, 80.01, 0.0, -13.84, -712.7,, 6531, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 21:30, 80.01, 0.0, -13.84, -712.7,, 7062, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 22:00, 80.01, 0.0, -13.84, -712.7,, 7563, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 22:30, 80.01, 0.0, -13.84, -712.7,, 8182, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 23:00, 80.01, 0.0, -13.84, -712.7,, 8694, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 215,8,3, 23:30, 80.01, 0.0, -13.84, -712.7,, 9568, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 00:00, 80.01, 0.0, -13.84, -712.7,, 9864, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 00:30, 80.01, 0.0, -13.84, -712.7,, 10722, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 01:00, 80.01, 0.0, -13.84, -712.7,, 11260, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 01:30, 80.01, 0.0, -13.84, -712.7,, 11802, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 02:00, 80.01, 0.0, -13.84, -712.7,, 12515, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 02:30, 80.01, 0.0, -13.84, -712.7,, 12868, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 03:00, 80.01, 0.0, -13.84, -712.7,, 13547, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 03:30, 80.01, 0.0, -13.84, -712.7,, 14014, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 04:00, 80.01, 0.0, -13.84, -712.7,, 14273, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 04:30, 80.01, 0.0, -13.84, -712.7,, 14622, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 05:00, 80.01, 0.0, -13.84, -712.7,, 14700, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 05:30, 80.01, 0.0, -13.84, -712.7,, 14820, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 06:00, 80.01, 0.0, -13.84, -712.7,, 15092, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 06:30, 80.01, 0.0, -13.84, -712.7,, 15100, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 07:00, 80.01, 0.0, -13.84, -712.7,, 14765, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 07:30, 80.01, 0.0, -13.84, -712.7,, 14558, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 08:00, 80.01, 0.0, -13.84, -712.7,, 14588, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 08:30, 80.01, 0.0, -13.84, -712.7,, 13808, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 09:00, 80.01, 0.0, -13.84, -712.7,, 13618, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 09:30, 80.01, 0.0, -13.84, -712.7,, 12896, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 10:00, 80.01, 0.0, -13.84, -712.7,, 12486, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 10:30, 80.01, 0.0, -13.84, -712.7,, 11897, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 11:00, 80.01, 0.0, -13.84, -712.7,, 11191, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 11:30, 80.01, 0.0, -13.84, -712.7,, 10612, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 12:00, 80.01, 0.0, -13.84, -712.7,, 10044, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
2023, 216,8,4, 12:30, 80.01, 0.0, -13.84, -712.7,, 9336, 0, -558.7, 21.26, -168.9, 34.86, 419.6658020019531, 15.24,, 0
